#Title;Digilent WaveForms Oscilloscope Data
#Device Name;Analog Discovery
#Serial Number;SN:210244449474
#Software Version;2.4.4
Time (s);C1 (V);C2 (V)
-8E-05;0.0620500946789894;1.64048473682853
-7.999E-05;0.112689145645604;1.64115719726978
-7.998E-05;0.165660258169891;1.64048473682853
-7.997E-05;0.197975968326217;1.63745866484291
-7.996E-05;0.222962342158428;1.63981227638728
-7.995E-05;0.239953076364331;1.64048473682853
-7.994E-05;0.2512802325016;1.64082096704916
-7.993E-05;0.2599421754301;1.63913981594603
-7.992E-05;0.265272601847639;1.63779489506353
-7.991E-05;0.279264971193677;1.63779489506353
-7.99E-05;0.280597577798061;1.63880358572541
-7.989E-05;0.278265516240388;1.64149342749041
-7.988E-05;0.276266606333811;1.63678620440165
-7.987E-05;0.272601938171754;1.63745866484291
-7.986E-05;0.2686041183586;1.63947604616666
-7.985E-05;0.268270966707504;1.64082096704916
-7.984E-05;0.270603028265177;1.63813112528416
-7.983E-05;0.270936179916273;1.63510505329853
-7.982E-05;0.276599757984908;1.63644997418103
-7.981E-05;0.276266606333811;1.6361137439604
-7.98E-05;0.275600303031619;1.63779489506353
-7.979E-05;0.275267151380523;1.63140652087165
-7.978E-05;0.2772660612871;1.63140652087165
-7.977E-05;0.275933454682715;1.62905290932728
-7.976E-05;0.273601393125042;1.62300076535602
-7.975E-05;0.273601393125042;1.62165584447352
-7.974E-05;0.275267151380523;1.61930223292915
-7.973E-05;0.276932909636004;1.61795731204664
-7.972E-05;0.276599757984908;1.61156893785477
-7.971E-05;0.276266606333811;1.61022401697227
-7.97E-05;0.276932909636004;1.60585302410414
-7.969E-05;0.277599212938196;1.60349941255976
-7.968E-05;0.2772660612871;1.59946464991226
-7.967E-05;0.277599212938196;1.59274004549976
-7.966E-05;0.276266606333811;1.59072266417601
-7.965E-05;0.278265516240388;1.59274004549976
-7.964E-05;0.276599757984908;1.57693722513037
-7.963E-05;0.275933454682715;1.58736036196975
-7.962E-05;0.279598122844773;1.57693722513037
-7.961E-05;0.277932364589292;1.5759285344685
-7.96E-05;0.280597577798061;1.57525607402725
-7.959E-05;0.278931819542581;1.57088508115912
-7.958E-05;0.278598667891484;1.57054885093849
-7.957E-05;0.2772660612871;1.56853146961474
-7.956E-05;0.2772660612871;1.56685031851162
-7.955E-05;0.278598667891484;1.56483293718787
-7.954E-05;0.280264426146965;1.56516916740849
-7.953E-05;0.278931819542581;1.56113440476099
-7.952E-05;0.277932364589292;1.56180686520224
-7.951E-05;0.276599757984908;1.56416047674662
-7.95E-05;0.280264426146965;1.56046194431974
-7.949E-05;0.278598667891484;1.56516916740849
-7.948E-05;0.279264971193677;1.56449670696724
-7.947E-05;0.279598122844773;1.56752277895287
-7.946E-05;0.279931274495869;1.56718654873224
-7.945E-05;0.279931274495869;1.57021262071787
-7.944E-05;0.280264426146965;1.56886769983537
-7.943E-05;0.279598122844773;1.56785900917349
-7.942E-05;0.278598667891484;1.57054885093849
-7.941E-05;0.279931274495869;1.57660099490975
-7.94E-05;0.278265516240388;1.57256623226225
-7.939E-05;0.278598667891484;1.5813082179985
-7.938E-05;0.278598667891484;1.58467052020475
-7.937E-05;0.281263881100254;1.58736036196975
-7.936E-05;0.279264971193677;1.58702413174913
-7.935E-05;0.280930729449157;1.58702413174913
-7.934E-05;0.280930729449157;1.5893777432935
-7.933E-05;0.278931819542581;1.59139512461726
-7.932E-05;0.280597577798061;1.59475742682351
-7.931E-05;0.279931274495869;1.58904151307288
-7.93E-05;0.279931274495869;1.59879218947101
-7.929E-05;0.281263881100254;1.59072266417601
-7.928E-05;0.280597577798061;1.59173135483788
-7.927E-05;0.28159703275135;1.58736036196975
-7.926E-05;0.280930729449157;1.59005020373476
-7.925E-05;0.279598122844773;1.58870528285225
-7.924E-05;0.279598122844773;1.58769659219038
-7.923E-05;0.282263336053542;1.59038643395538
-7.922E-05;0.280930729449157;1.58736036196975
-7.921E-05;0.278931819542581;1.59005020373476
-7.92E-05;0.280930729449157;1.58870528285225
-7.919E-05;0.278931819542581;1.5866879015285
-7.918E-05;0.279598122844773;1.58870528285225
