#Title;Digilent WaveForms Oscilloscope Data
#Device Name;Analog Discovery
#Serial Number;SN:210244449474
#Software Version;2.4.4
Time (s);C1 (V);C2 (V)
-8E-05;0.279931274495869;1.5813082179985
-7.999E-05;0.280597577798061;1.58198067843975
-7.998E-05;0.279264971193677;1.58231690866038
-7.997E-05;0.278598667891484;1.58029952733662
-7.996E-05;0.280930729449157;1.582653138881
-7.995E-05;0.280597577798061;1.58298936910163
-7.994E-05;0.280930729449157;1.58332559932225
-7.993E-05;0.282263336053542;1.58500675042538
-7.992E-05;0.279931274495869;1.585342980646
-7.991E-05;0.280264426146965;1.58467052020475
-7.99E-05;0.282263336053542;1.58836905263163
-7.989E-05;0.280264426146965;1.58702413174913
-7.988E-05;0.279931274495869;1.58904151307288
-7.987E-05;0.279264971193677;1.5893777432935
-7.986E-05;0.282596487704638;1.58904151307288
-7.985E-05;0.281263881100254;1.59105889439663
-7.984E-05;0.279598122844773;1.59374873616163
-7.983E-05;0.280264426146965;1.59442119660288
-7.982E-05;0.282596487704638;1.58904151307288
-7.981E-05;0.280597577798061;1.59072266417601
-7.98E-05;0.280930729449157;1.58904151307288
-7.979E-05;0.280597577798061;1.59005020373476
-7.978E-05;0.280264426146965;1.58971397351413
-7.977E-05;0.279598122844773;1.59105889439663
-7.976E-05;0.28159703275135;1.59072266417601
-7.975E-05;0.280264426146965;1.59173135483788
-7.974E-05;0.279598122844773;1.59173135483788
-7.973E-05;0.280930729449157;1.59408496638226
-7.972E-05;0.280930729449157;1.59240381527913
-7.971E-05;0.281263881100254;1.59240381527913
-7.97E-05;0.277932364589292;1.58702413174913
-7.969E-05;0.281263881100254;1.59610234770601
-7.968E-05;0.282263336053542;1.59509365704413
-7.967E-05;0.280597577798061;1.59038643395538
-7.966E-05;0.281263881100254;1.59576611748538
-7.965E-05;0.279931274495869;1.59206758505851
-7.964E-05;0.280930729449157;1.59576611748538
-7.963E-05;0.280264426146965;1.59072266417601
-7.962E-05;0.280930729449157;1.59542988726476
-7.961E-05;0.278931819542581;1.59206758505851
-7.96E-05;0.280264426146965;1.59173135483788
-7.959E-05;0.278598667891484;1.59274004549976
-7.958E-05;0.281930184402446;1.59072266417601
-7.957E-05;0.280597577798061;1.59139512461726
-7.956E-05;0.279598122844773;1.58870528285225
-7.955E-05;0.280264426146965;1.59341250594101
-7.954E-05;0.279598122844773;1.59105889439663
-7.953E-05;0.279264971193677;1.59005020373476
-7.952E-05;0.278598667891484;1.59341250594101
-7.951E-05;0.279931274495869;1.59408496638226
-7.95E-05;0.278931819542581;1.59274004549976
-7.949E-05;0.280264426146965;1.59274004549976
-7.948E-05;0.281263881100254;1.59274004549976
-7.947E-05;0.281263881100254;1.5866879015285
-7.946E-05;0.279264971193677;1.59576611748538
-7.945E-05;0.279598122844773;1.59408496638226
-7.944E-05;0.278598667891484;1.59509365704413
-7.943E-05;0.279931274495869;1.59879218947101
-7.942E-05;0.278931819542581;1.59845595925038
-7.941E-05;0.28159703275135;1.60316318233914
-7.94E-05;0.280264426146965;1.59542988726476
-7.939E-05;0.281930184402446;1.59946464991226
-7.938E-05;0.278931819542581;1.59610234770601
-7.937E-05;0.280930729449157;1.60383564278039
-7.936E-05;0.279931274495869;1.59711103836788
-7.935E-05;0.280930729449157;1.59744726858851
-7.934E-05;0.280597577798061;1.59946464991226
-7.933E-05;0.281263881100254;1.59643857792663
-7.932E-05;0.280597577798061;1.59610234770601
-7.931E-05;0.279931274495869;1.59442119660288
-7.93E-05;0.280597577798061;1.59610234770601
-7.929E-05;0.280930729449157;1.59442119660288
-7.928E-05;0.281263881100254;1.59811972902976
-7.927E-05;0.279598122844773;1.59610234770601
-7.926E-05;0.28159703275135;1.59576611748538
-7.925E-05;0.281263881100254;1.59946464991226
-7.924E-05;0.280264426146965;1.59711103836788
-7.923E-05;0.278931819542581;1.59475742682351
-7.922E-05;0.227293313622678;1.59341250594101
-7.921E-05;0.171656987889622;1.58904151307288
-7.92E-05;0.142006490942064;1.58971397351413
-7.919E-05;0.119685330318623;1.59408496638226
-7.918E-05;0.1043603543682;1.58971397351413
-7.917E-05;0.0903679850221618;1.59005020373476
-7.916E-05;0.0810397387914698;1.58736036196975
-7.915E-05;0.0837049520002389;1.59139512461726
-7.914E-05;0.107358719228065;1.59307627572038
-7.913E-05;0.100362534555046;1.59408496638226
-7.912E-05;0.0887022267666811;1.58870528285225
-7.911E-05;0.0790408288848929;1.58567921086663
-7.91E-05;0.0757093123739314;1.59274004549976
-7.909E-05;0.0707120376074892;1.58567921086663
-7.908E-05;0.0703788859563931;1.5866879015285
-7.907E-05;0.0693794310031046;1.58433428998413
-7.906E-05;0.0637158529344702;1.58029952733662
-7.905E-05;0.0620500946789894;1.5839980597635
-7.904E-05;0.0623832463300856;1.58567921086663
-7.903E-05;0.0617169430278933;1.5866879015285
-7.902E-05;0.0620500946789894;1.58567921086663
-7.901E-05;0.061050639725701;1.58433428998413
-7.9E-05;0.0617169430278933;1.58231690866038
-7.899E-05;0.063382701283374;1.58635167130788
-7.898E-05;0.0620500946789894;1.58736036196975
-7.897E-05;0.0623832463300856;1.58736036196975
-7.896E-05;0.0637158529344702;1.58769659219038
-7.895E-05;0.0620500946789894;1.58870528285225
-7.894E-05;0.0623832463300856;1.59341250594101
-7.893E-05;0.0627163979811817;1.59811972902976
-7.892E-05;0.063382701283374;1.59845595925038
-7.891E-05;0.0663810661432393;1.59677480814726
-7.89E-05;0.0623832463300856;1.59912841969163
-7.889E-05;0.0620500946789894;1.60047334057414
-7.888E-05;0.063382701283374;1.60383564278039
-7.887E-05;0.0627163979811817;1.60618925432476
-7.886E-05;0.0637158529344702;1.60753417520726
-7.885E-05;0.0620500946789894;1.61056024719289
-7.884E-05;0.0613837913767971;1.61224139829602
-7.883E-05;0.0620500946789894;1.61257762851664
-7.882E-05;0.0623832463300856;1.61459500984039
-7.881E-05;0.0637158529344702;1.61694862138477
-7.88E-05;0.0637158529344702;1.61593993072289
-7.879E-05;0.063382701283374;1.61930223292915
-7.878E-05;0.0623832463300856;1.62031092359102
-7.877E-05;0.0627163979811817;1.62232830491477
-7.876E-05;0.0617169430278933;1.6226645351354
-7.875E-05;0.061050639725701;1.6213196142529
-7.874E-05;0.0617169430278933;1.62602683734165
-7.873E-05;0.0617169430278933;1.62636306756227
-7.872E-05;0.0627163979811817;1.62636306756227
-7.871E-05;0.0613837913767971;1.6293891395479
-7.87E-05;0.0617169430278933;1.63006159998915
-7.869E-05;0.0623832463300856;1.63140652087165
-7.868E-05;0.0603843364235087;1.62703552800352
-7.867E-05;0.061050639725701;1.62905290932728
-7.866E-05;0.0607174880746048;1.63039783020978
-7.865E-05;0.0603843364235087;1.6293891395479
-7.864E-05;0.061050639725701;1.63140652087165
-7.863E-05;0.0617169430278933;1.6307340604304
-7.862E-05;0.0617169430278933;1.63107029065103
-7.861E-05;0.0613837913767971;1.63107029065103
-7.86E-05;0.0603843364235087;1.6320789813129
-7.859E-05;0.0630495496322779;1.62871667910665
-7.858E-05;0.0620500946789894;1.63174275109228
-7.857E-05;0.0590517298191241;1.63006159998915
-7.856E-05;0.0620500946789894;1.63174275109228
-7.855E-05;0.0617169430278933;1.62972536976853
-7.854E-05;0.061050639725701;1.62905290932728
-7.853E-05;0.0607174880746048;1.63006159998915
-7.852E-05;0.0583854265169318;1.63174275109228
-7.851E-05;0.0617169430278933;1.62972536976853
-7.85E-05;0.0603843364235087;1.62770798844478
-7.849E-05;0.061050639725701;1.63006159998915
-7.848E-05;0.0623832463300856;1.62703552800352
-7.847E-05;0.0620500946789894;1.62972536976853
-7.846E-05;0.0623832463300856;1.63107029065103
-7.845E-05;0.0613837913767971;1.6280442186654
-7.844E-05;0.0597180331213164;1.63039783020978
-7.843E-05;0.0617169430278933;1.62972536976853
-7.842E-05;0.0613837913767971;1.62905290932728
-7.841E-05;0.0603843364235087;1.62838044888603
-7.84E-05;0.0607174880746048;1.63140652087165
-7.839E-05;0.061050639725701;1.6280442186654
-7.838E-05;0.0597180331213164;1.63039783020978
-7.837E-05;0.0607174880746048;1.63140652087165
-7.836E-05;0.0597180331213164;1.62972536976853
-7.835E-05;0.0613837913767971;1.62737175822415
-7.834E-05;0.0620500946789894;1.63409636263665
-7.833E-05;0.0620500946789894;1.63275144175415
-7.832E-05;0.061050639725701;1.6307340604304
-7.831E-05;0.0617169430278933;1.63308767197478
-7.83E-05;0.0613837913767971;1.63308767197478
-7.829E-05;0.0607174880746048;1.6347688230779
-7.828E-05;0.0590517298191241;1.63577751373978
-7.827E-05;0.061050639725701;1.63846735550478
-7.826E-05;0.0627163979811817;1.63779489506353
-7.825E-05;0.0600511847724126;1.63577751373978
-7.824E-05;0.0583854265169318;1.6347688230779
-7.823E-05;0.058718578168028;1.63813112528416
-7.822E-05;0.061050639725701;1.63913981594603
-7.821E-05;0.0603843364235087;1.6361137439604
-7.82E-05;0.0583854265169318;1.63644997418103
-7.819E-05;0.0600511847724126;1.63947604616666
-7.818E-05;0.0590517298191241;1.63745866484291
-7.817E-05;0.0603843364235087;1.63913981594603
-7.816E-05;0.0600511847724126;1.63981227638728
-7.815E-05;0.0600511847724126;1.63947604616666
-7.814E-05;0.0597180331213164;1.63678620440165
-7.813E-05;0.0613837913767971;1.63913981594603
-7.812E-05;0.0613837913767971;1.64014850660791
-7.811E-05;0.0630495496322779;1.63846735550478
-7.81E-05;0.0627163979811817;1.63813112528416
-7.809E-05;0.0617169430278933;1.63779489506353
-7.808E-05;0.0600511847724126;1.63981227638728
-7.807E-05;0.0593848814702203;1.63745866484291
-7.806E-05;0.0617169430278933;1.63678620440165
-7.805E-05;0.0620500946789894;1.63779489506353
-7.804E-05;0.0600511847724126;1.63813112528416
-7.803E-05;0.0627163979811817;1.63981227638728
-7.802E-05;0.061050639725701;1.63913981594603
-7.801E-05;0.0607174880746048;1.64014850660791
-7.8E-05;0.0593848814702203;1.63913981594603
-7.799E-05;0.0607174880746048;1.63913981594603
-7.798E-05;0.0593848814702203;1.63913981594603
-7.797E-05;0.061050639725701;1.63981227638728
-7.796E-05;0.0613837913767971;1.64048473682853
-7.795E-05;0.061050639725701;1.64014850660791
-7.794E-05;0.0577191232147395;1.63813112528416
-7.793E-05;0.0603843364235087;1.64014850660791
-7.792E-05;0.0597180331213164;1.63779489506353
-7.791E-05;0.0600511847724126;1.64014850660791
-7.79E-05;0.0583854265169318;1.63712243462228
-7.789E-05;0.0593848814702203;1.63745866484291
-7.788E-05;0.058718578168028;1.63813112528416
-7.787E-05;0.0600511847724126;1.63745866484291
-7.786E-05;0.0593848814702203;1.63644997418103
-7.785E-05;0.061050639725701;1.63813112528416
-7.784E-05;0.061050639725701;1.63779489506353
-7.783E-05;0.0597180331213164;1.63712243462228
-7.782E-05;0.061050639725701;1.63644997418103
-7.781E-05;0.0590517298191241;1.6334239021954
-7.78E-05;0.0607174880746048;1.63779489506353
-7.779E-05;0.0607174880746048;1.63544128351915
-7.778E-05;0.0593848814702203;1.6361137439604
-7.777E-05;0.0597180331213164;1.63644997418103
-7.776E-05;0.0593848814702203;1.63544128351915
-7.775E-05;0.058718578168028;1.6334239021954
-7.774E-05;0.0577191232147395;1.6334239021954
-7.773E-05;0.0613837913767971;1.63745866484291
-7.772E-05;0.0603843364235087;1.63174275109228
-7.771E-05;0.0607174880746048;1.6361137439604
-7.77E-05;0.0597180331213164;1.63308767197478
-7.769E-05;0.0597180331213164;1.63376013241603
-7.768E-05;0.0607174880746048;1.63443259285728
-7.767E-05;0.0590517298191241;1.63409636263665
-7.766E-05;0.061050639725701;1.63308767197478
-7.765E-05;0.0593848814702203;1.6347688230779
-7.764E-05;0.0577191232147395;1.63510505329853
-7.763E-05;0.0600511847724126;1.63409636263665
-7.762E-05;0.0603843364235087;1.63376013241603
-7.761E-05;0.061050639725701;1.6347688230779
-7.76E-05;0.0603843364235087;1.63544128351915
-7.759E-05;0.0617169430278933;1.6347688230779
-7.758E-05;0.061050639725701;1.63544128351915
-7.757E-05;0.0607174880746048;1.6361137439604
-7.756E-05;0.0607174880746048;1.6361137439604
-7.755E-05;0.061050639725701;1.63712243462228
-7.754E-05;0.0620500946789894;1.63745866484291
-7.753E-05;0.0607174880746048;1.6361137439604
-7.752E-05;0.0607174880746048;1.63644997418103
-7.751E-05;0.061050639725701;1.63813112528416
-7.75E-05;0.0623832463300856;1.63913981594603
-7.749E-05;0.0617169430278933;1.63947604616666
-7.748E-05;0.0620500946789894;1.64014850660791
-7.747E-05;0.0637158529344702;1.64115719726978
-7.746E-05;0.111023387390123;1.64182965771103
-7.745E-05;0.164993954867699;1.64283834837291
-7.744E-05;0.200641181534986;1.64149342749041
-7.743E-05;0.222296038856236;1.64149342749041
-7.742E-05;0.241285682968716;1.64115719726978
-7.741E-05;0.249947625897216;1.64182965771103
-7.74E-05;0.260608478732293;1.64351080881416
-7.739E-05;0.266605208452023;1.64351080881416
-7.738E-05;0.2772660612871;1.64552819013791
-7.737E-05;0.280930729449157;1.64586442035853
-7.736E-05;0.278931819542581;1.64283834837291
-7.735E-05;0.276599757984908;1.64754557146166
-7.734E-05;0.271935634869562;1.64586442035853
-7.733E-05;0.27293508982285;1.64519195991728
-7.732E-05;0.268937270009696;1.64687311102041
-7.731E-05;0.270269876614081;1.64586442035853
-7.73E-05;0.273268241473946;1.64620065057916
-7.729E-05;0.276599757984908;1.64855426212354
-7.728E-05;0.276599757984908;1.64418326925541
-7.727E-05;0.275600303031619;1.64552819013791
-7.726E-05;0.2772660612871;1.64182965771103
-7.725E-05;0.275267151380523;1.63947604616666
-7.724E-05;0.273934544776138;1.63846735550478
-7.723E-05;0.273934544776138;1.63745866484291
-7.722E-05;0.274933999729427;1.63443259285728
-7.721E-05;0.275267151380523;1.6334239021954
-7.72E-05;0.275600303031619;1.63174275109228
-7.719E-05;0.277932364589292;1.62636306756227
-7.718E-05;0.278265516240388;1.62501814667977
-7.717E-05;0.276932909636004;1.61795731204664
-7.716E-05;0.2772660612871;1.61425877961977
-7.715E-05;0.277599212938196;1.61224139829602
-7.714E-05;0.277932364589292;1.60719794498664
-7.713E-05;0.276599757984908;1.60450810322164
-7.712E-05;0.277932364589292;1.60013711035351
-7.711E-05;0.276932909636004;1.59475742682351
-7.71E-05;0.275933454682715;1.59341250594101
-7.709E-05;0.279598122844773;1.59139512461726
-7.708E-05;0.276599757984908;1.58567921086663
-7.707E-05;0.274933999729427;1.58198067843975
-7.706E-05;0.278265516240388;1.58332559932225
-7.705E-05;0.278931819542581;1.57760968557162
-7.704E-05;0.2772660612871;1.57828214601287
-7.703E-05;0.278598667891484;1.57424738336537
-7.702E-05;0.278931819542581;1.57559230424787
-7.701E-05;0.279931274495869;1.57491984380662
-7.7E-05;0.277599212938196;1.57525607402725
-7.699E-05;0.276266606333811;1.57357492292412
-7.698E-05;0.277932364589292;1.57021262071787
-7.697E-05;0.278598667891484;1.57660099490975
-7.696E-05;0.278265516240388;1.577273455351
-7.695E-05;0.278598667891484;1.5759285344685
-7.694E-05;0.280264426146965;1.58029952733662
-7.693E-05;0.2772660612871;1.57794591579225
-7.692E-05;0.278598667891484;1.5813082179985
-7.691E-05;0.279598122844773;1.58298936910163
-7.69E-05;0.279264971193677;1.58332559932225
-7.689E-05;0.276932909636004;1.585342980646
-7.688E-05;0.278265516240388;1.58702413174913
-7.687E-05;0.277599212938196;1.59072266417601
-7.686E-05;0.2772660612871;1.59105889439663
-7.685E-05;0.278265516240388;1.59744726858851
-7.684E-05;0.277932364589292;1.59711103836788
-7.683E-05;0.278931819542581;1.59677480814726
-7.682E-05;0.277932364589292;1.59677480814726
-7.681E-05;0.280264426146965;1.59845595925038
-7.68E-05;0.280264426146965;1.60148203123601
-7.679E-05;0.279931274495869;1.60047334057414
-7.678E-05;0.280597577798061;1.60181826145664
-7.677E-05;0.279598122844773;1.59946464991226
-7.676E-05;0.277932364589292;1.60450810322164
-7.675E-05;0.276599757984908;1.60282695211851
-7.674E-05;0.280597577798061;1.60316318233914
-7.673E-05;0.279598122844773;1.60349941255976
-7.672E-05;0.279931274495869;1.60013711035351
-7.671E-05;0.280264426146965;1.60316318233914
-7.67E-05;0.280597577798061;1.60148203123601
-7.669E-05;0.279598122844773;1.59879218947101
-7.668E-05;0.281263881100254;1.59845595925038
-7.667E-05;0.281930184402446;1.59811972902976
-7.666E-05;0.280264426146965;1.59475742682351
-7.665E-05;0.279931274495869;1.59274004549976
-7.664E-05;0.279931274495869;1.59374873616163
-7.663E-05;0.280597577798061;1.59274004549976
-7.662E-05;0.279598122844773;1.59206758505851
-7.661E-05;0.280264426146965;1.588032822411
-7.66E-05;0.279264971193677;1.5866879015285
-7.659E-05;0.279931274495869;1.58904151307288
-7.658E-05;0.280264426146965;1.58635167130788
-7.657E-05;0.281263881100254;1.58635167130788
-7.656E-05;0.279598122844773;1.58433428998413
-7.655E-05;0.279264971193677;1.58467052020475
-7.654E-05;0.279264971193677;1.58567921086663
-7.653E-05;0.280264426146965;1.5866879015285
-7.652E-05;0.280597577798061;1.58635167130788
-7.651E-05;0.280597577798061;1.58702413174913
-7.65E-05;0.279598122844773;1.5839980597635
-7.649E-05;0.280930729449157;1.58433428998413
-7.648E-05;0.281930184402446;1.58702413174913
-7.647E-05;0.278931819542581;1.585342980646
-7.646E-05;0.281263881100254;1.58231690866038
-7.645E-05;0.278598667891484;1.58601544108725
-7.644E-05;0.281263881100254;1.58769659219038
-7.643E-05;0.281263881100254;1.58702413174913
-7.642E-05;0.280264426146965;1.59005020373476
-7.641E-05;0.279931274495869;1.58870528285225
-7.64E-05;0.279598122844773;1.59173135483788
-7.639E-05;0.280264426146965;1.59206758505851
-7.638E-05;0.281263881100254;1.59307627572038
-7.637E-05;0.280597577798061;1.59542988726476
-7.636E-05;0.277932364589292;1.59610234770601
-7.635E-05;0.279931274495869;1.59811972902976
-7.634E-05;0.278265516240388;1.59912841969163
-7.633E-05;0.28159703275135;1.59711103836788
-7.632E-05;0.279931274495869;1.60013711035351
-7.631E-05;0.281930184402446;1.60013711035351
-7.63E-05;0.278598667891484;1.60047334057414
-7.629E-05;0.28159703275135;1.60047334057414
-7.628E-05;0.282596487704638;1.60148203123601
-7.627E-05;0.279931274495869;1.59811972902976
-7.626E-05;0.279598122844773;1.60013711035351
-7.625E-05;0.28159703275135;1.60450810322164
-7.624E-05;0.281263881100254;1.60618925432476
-7.623E-05;0.282263336053542;1.60921532631039
-7.622E-05;0.281930184402446;1.60417187300101
-7.621E-05;0.281263881100254;1.60181826145664
-7.62E-05;0.28159703275135;1.60047334057414
-7.619E-05;0.279598122844773;1.60013711035351
-7.618E-05;0.28326279100683;1.59879218947101
-7.617E-05;0.279598122844773;1.59811972902976
-7.616E-05;0.277932364589292;1.59643857792663
-7.615E-05;0.279931274495869;1.59576611748538
-7.614E-05;0.280930729449157;1.59374873616163
-7.613E-05;0.279264971193677;1.59610234770601
-7.612E-05;0.282263336053542;1.59475742682351
-7.611E-05;0.280930729449157;1.59475742682351
-7.61E-05;0.279264971193677;1.59442119660288
-7.609E-05;0.279264971193677;1.59408496638226
-7.608E-05;0.280597577798061;1.59475742682351
-7.607E-05;0.281263881100254;1.59542988726476
-7.606E-05;0.278598667891484;1.59173135483788
