#Title;Digilent WaveForms Oscilloscope Data
#Device Name;Analog Discovery
#Serial Number;SN:210244449474
#Software Version;2.4.4
Time (s);C1 (V);C2 (V)
-8E-05;0.280597577798061;1.59139512461726
-7.999E-05;0.279931274495869;1.59005020373476
-7.998E-05;0.278265516240388;1.59274004549976
-7.997E-05;0.28159703275135;1.59105889439663
-7.996E-05;0.278931819542581;1.59038643395538
-7.995E-05;0.279598122844773;1.59105889439663
-7.994E-05;0.28159703275135;1.59038643395538
-7.993E-05;0.279598122844773;1.58836905263163
-7.992E-05;0.280930729449157;1.59307627572038
-7.991E-05;0.282263336053542;1.58971397351413
-7.99E-05;0.279931274495869;1.59105889439663
-7.989E-05;0.278931819542581;1.59677480814726
-7.988E-05;0.281263881100254;1.59677480814726
-7.987E-05;0.280597577798061;1.59744726858851
-7.986E-05;0.279264971193677;1.59778349880913
-7.985E-05;0.279264971193677;1.59811972902976
-7.984E-05;0.279931274495869;1.59980088013289
-7.983E-05;0.278598667891484;1.60148203123601
-7.982E-05;0.277599212938196;1.59475742682351
-7.981E-05;0.279598122844773;1.60282695211851
-7.98E-05;0.278931819542581;1.60450810322164
-7.979E-05;0.279931274495869;1.59677480814726
-7.978E-05;0.280930729449157;1.60148203123601
-7.977E-05;0.279598122844773;1.59475742682351
-7.976E-05;0.279931274495869;1.59811972902976
-7.975E-05;0.279264971193677;1.59576611748538
-7.974E-05;0.280930729449157;1.59711103836788
-7.973E-05;0.280930729449157;1.59576611748538
-7.972E-05;0.278598667891484;1.59912841969163
-7.971E-05;0.279931274495869;1.59879218947101
-7.97E-05;0.280264426146965;1.59778349880913
-7.969E-05;0.279598122844773;1.60215449167726
-7.968E-05;0.2772660612871;1.59778349880913
-7.967E-05;0.279264971193677;1.59811972902976
-7.966E-05;0.280264426146965;1.59744726858851
-7.965E-05;0.279931274495869;1.59711103836788
-7.964E-05;0.278265516240388;1.59711103836788
-7.963E-05;0.279931274495869;1.59643857792663
-7.962E-05;0.279598122844773;1.59643857792663
-7.961E-05;0.279264971193677;1.59374873616163
-7.96E-05;0.279931274495869;1.59576611748538
-7.959E-05;0.280930729449157;1.59307627572038
-7.958E-05;0.280930729449157;1.59643857792663
-7.957E-05;0.280597577798061;1.59442119660288
-7.956E-05;0.281263881100254;1.59542988726476
-7.955E-05;0.280597577798061;1.59475742682351
-7.954E-05;0.280930729449157;1.59408496638226
-7.953E-05;0.280264426146965;1.59475742682351
-7.952E-05;0.281263881100254;1.59475742682351
-7.951E-05;0.278931819542581;1.59509365704413
-7.95E-05;0.281263881100254;1.59341250594101
-7.949E-05;0.280930729449157;1.59442119660288
-7.948E-05;0.279264971193677;1.59442119660288
-7.947E-05;0.279931274495869;1.59374873616163
-7.946E-05;0.278598667891484;1.59307627572038
-7.945E-05;0.279598122844773;1.59173135483788
-7.944E-05;0.278598667891484;1.59274004549976
-7.943E-05;0.279598122844773;1.59173135483788
-7.942E-05;0.278931819542581;1.59307627572038
-7.941E-05;0.279931274495869;1.59240381527913
-7.94E-05;0.2772660612871;1.59240381527913
-7.939E-05;0.278931819542581;1.59442119660288
-7.938E-05;0.280930729449157;1.59408496638226
-7.937E-05;0.278931819542581;1.59744726858851
-7.936E-05;0.283929094309023;1.59778349880913
-7.935E-05;0.281930184402446;1.59643857792663
-7.934E-05;0.282596487704638;1.59542988726476
-7.933E-05;0.280597577798061;1.59711103836788
-7.932E-05;0.28159703275135;1.59711103836788
-7.931E-05;0.278265516240388;1.59778349880913
-7.93E-05;0.280597577798061;1.59677480814726
-7.929E-05;0.280264426146965;1.59711103836788
-7.928E-05;0.279931274495869;1.59744726858851
-7.927E-05;0.279264971193677;1.59677480814726
-7.926E-05;0.281263881100254;1.59980088013289
-7.925E-05;0.282263336053542;1.59778349880913
-7.924E-05;0.281263881100254;1.59912841969163
-7.923E-05;0.279598122844773;1.59879218947101
-7.922E-05;0.2772660612871;1.59711103836788
-7.921E-05;0.229292223529255;1.59946464991226
-7.92E-05;0.173655897796198;1.59811972902976
-7.919E-05;0.142006490942064;1.59778349880913
-7.918E-05;0.119352178667527;1.59778349880913
-7.917E-05;0.100695686206142;1.59677480814726
-7.916E-05;0.090701136673258;1.59744726858851
-7.915E-05;0.0823723453958543;1.59845595925038
-7.914E-05;0.0813728904425659;1.59711103836788
-7.913E-05;0.106026112623681;1.59778349880913
-7.912E-05;0.101695141159431;1.59778349880913
-7.911E-05;0.088369075115585;1.59643857792663
-7.91E-05;0.0820391937447582;1.59542988726476
-7.909E-05;0.0743767057695468;1.59778349880913
-7.908E-05;0.0710451892585854;1.59643857792663
-7.907E-05;0.0703788859563931;1.59408496638226
-7.906E-05;0.0677136727476239;1.59442119660288
-7.905E-05;0.0653816111899509;1.59778349880913
-7.904E-05;0.0617169430278933;1.59576611748538
-7.903E-05;0.0603843364235087;1.59778349880913
-7.902E-05;0.0603843364235087;1.59811972902976
-7.901E-05;0.0617169430278933;1.59744726858851
-7.9E-05;0.0630495496322779;1.59811972902976
-7.899E-05;0.0613837913767971;1.59811972902976
-7.898E-05;0.0630495496322779;1.60013711035351
-7.897E-05;0.063382701283374;1.60181826145664
-7.896E-05;0.061050639725701;1.60282695211851
-7.895E-05;0.0620500946789894;1.60349941255976
-7.894E-05;0.0630495496322779;1.60518056366289
-7.893E-05;0.0630495496322779;1.60618925432476
-7.892E-05;0.0617169430278933;1.60887909608976
-7.891E-05;0.0613837913767971;1.60753417520726
-7.89E-05;0.063382701283374;1.60955155653102
-7.889E-05;0.0630495496322779;1.61123270763414
-7.888E-05;0.061050639725701;1.61325008895789
-7.887E-05;0.0630495496322779;1.61627616094352
-7.886E-05;0.0617169430278933;1.61593993072289
-7.885E-05;0.0623832463300856;1.61963846314977
-7.884E-05;0.0617169430278933;1.61829354226727
-7.883E-05;0.0623832463300856;1.62031092359102
-7.882E-05;0.0613837913767971;1.62199207469415
-7.881E-05;0.0630495496322779;1.62333699557665
-7.88E-05;0.0620500946789894;1.6253543769004
-7.879E-05;0.061050639725701;1.62737175822415
-7.878E-05;0.0627163979811817;1.6280442186654
-7.877E-05;0.061050639725701;1.62636306756227
-7.876E-05;0.0637158529344702;1.6293891395479
-7.875E-05;0.0617169430278933;1.63039783020978
-7.874E-05;0.0613837913767971;1.6307340604304
-7.873E-05;0.0607174880746048;1.63107029065103
-7.872E-05;0.0617169430278933;1.6334239021954
-7.871E-05;0.0597180331213164;1.6334239021954
-7.87E-05;0.0623832463300856;1.63376013241603
-7.869E-05;0.0617169430278933;1.63443259285728
-7.868E-05;0.0630495496322779;1.6347688230779
-7.867E-05;0.0617169430278933;1.63443259285728
-7.866E-05;0.0620500946789894;1.6347688230779
-7.865E-05;0.0600511847724126;1.6334239021954
-7.864E-05;0.061050639725701;1.63443259285728
-7.863E-05;0.0583854265169318;1.63174275109228
-7.862E-05;0.061050639725701;1.63510505329853
-7.861E-05;0.0607174880746048;1.63544128351915
-7.86E-05;0.0597180331213164;1.6347688230779
-7.859E-05;0.061050639725701;1.6347688230779
-7.858E-05;0.0613837913767971;1.63275144175415
-7.857E-05;0.0607174880746048;1.63409636263665
-7.856E-05;0.0620500946789894;1.6334239021954
-7.855E-05;0.0613837913767971;1.63275144175415
-7.854E-05;0.0620500946789894;1.63241521153353
-7.853E-05;0.0613837913767971;1.63241521153353
-7.852E-05;0.0623832463300856;1.63275144175415
-7.851E-05;0.0617169430278933;1.63443259285728
-7.85E-05;0.0597180331213164;1.63376013241603
-7.849E-05;0.0590517298191241;1.63308767197478
-7.848E-05;0.0607174880746048;1.6320789813129
-7.847E-05;0.0597180331213164;1.63275144175415
-7.846E-05;0.0597180331213164;1.63376013241603
-7.845E-05;0.0607174880746048;1.6334239021954
-7.844E-05;0.0617169430278933;1.63644997418103
-7.843E-05;0.0593848814702203;1.6347688230779
-7.842E-05;0.0597180331213164;1.6361137439604
-7.841E-05;0.0603843364235087;1.6361137439604
-7.84E-05;0.0590517298191241;1.63544128351915
-7.839E-05;0.0623832463300856;1.63779489506353
-7.838E-05;0.0603843364235087;1.6361137439604
-7.837E-05;0.0617169430278933;1.63644997418103
-7.836E-05;0.0607174880746048;1.63813112528416
-7.835E-05;0.0607174880746048;1.63947604616666
-7.834E-05;0.0597180331213164;1.64082096704916
-7.833E-05;0.061050639725701;1.64115719726978
-7.832E-05;0.0593848814702203;1.64182965771103
-7.831E-05;0.0590517298191241;1.64014850660791
-7.83E-05;0.0603843364235087;1.64216588793166
-7.829E-05;0.0613837913767971;1.64384703903478
-7.828E-05;0.0607174880746048;1.64351080881416
-7.827E-05;0.0597180331213164;1.64653688079979
-7.826E-05;0.0607174880746048;1.64552819013791
-7.825E-05;0.0580522748658357;1.64418326925541
-7.824E-05;0.0613837913767971;1.64720934124104
-7.823E-05;0.0593848814702203;1.64720934124104
-7.822E-05;0.0603843364235087;1.64586442035853
-7.821E-05;0.0617169430278933;1.64956295278541
-7.82E-05;0.061050639725701;1.64754557146166
-7.819E-05;0.058718578168028;1.64552819013791
-7.818E-05;0.0603843364235087;1.64889049234416
-7.817E-05;0.0613837913767971;1.64922672256479
-7.816E-05;0.0613837913767971;1.64788180168229
-7.815E-05;0.0617169430278933;1.64821803190291
-7.814E-05;0.0597180331213164;1.64653688079979
-7.813E-05;0.0607174880746048;1.64687311102041
-7.812E-05;0.061050639725701;1.64754557146166
-7.811E-05;0.0613837913767971;1.64855426212354
-7.81E-05;0.0597180331213164;1.64788180168229
-7.809E-05;0.061050639725701;1.64754557146166
-7.808E-05;0.0593848814702203;1.64788180168229
-7.807E-05;0.0600511847724126;1.64788180168229
-7.806E-05;0.0597180331213164;1.64552819013791
-7.805E-05;0.0613837913767971;1.64552819013791
-7.804E-05;0.0593848814702203;1.64552819013791
-7.803E-05;0.0603843364235087;1.64720934124104
-7.802E-05;0.0593848814702203;1.64720934124104
-7.801E-05;0.0593848814702203;1.64687311102041
-7.8E-05;0.0607174880746048;1.64653688079979
-7.799E-05;0.0613837913767971;1.64384703903478
-7.798E-05;0.0617169430278933;1.64451949947603
-7.797E-05;0.061050639725701;1.64788180168229
-7.796E-05;0.0617169430278933;1.64720934124104
-7.795E-05;0.0617169430278933;1.64687311102041
-7.794E-05;0.0603843364235087;1.64620065057916
-7.793E-05;0.0607174880746048;1.64620065057916
-7.792E-05;0.0607174880746048;1.64485572969666
-7.791E-05;0.0597180331213164;1.64586442035853
-7.79E-05;0.0577191232147395;1.64485572969666
-7.789E-05;0.0607174880746048;1.64653688079979
-7.788E-05;0.0603843364235087;1.64720934124104
-7.787E-05;0.0593848814702203;1.64519195991728
-7.786E-05;0.0603843364235087;1.64687311102041
-7.785E-05;0.0603843364235087;1.64653688079979
-7.784E-05;0.0600511847724126;1.64620065057916
-7.783E-05;0.0593848814702203;1.64687311102041
-7.782E-05;0.0613837913767971;1.64720934124104
-7.781E-05;0.0597180331213164;1.64989918300604
-7.78E-05;0.0600511847724126;1.64855426212354
-7.779E-05;0.061050639725701;1.64989918300604
-7.778E-05;0.0617169430278933;1.64889049234416
-7.777E-05;0.0593848814702203;1.64821803190291
-7.776E-05;0.061050639725701;1.64855426212354
-7.775E-05;0.0620500946789894;1.64922672256479
-7.774E-05;0.0603843364235087;1.64889049234416
-7.773E-05;0.0597180331213164;1.65023541322666
-7.772E-05;0.0613837913767971;1.64989918300604
-7.771E-05;0.0617169430278933;1.65057164344729
-7.77E-05;0.0603843364235087;1.64989918300604
-7.769E-05;0.0600511847724126;1.65191656432979
-7.768E-05;0.0593848814702203;1.64821803190291
-7.767E-05;0.061050639725701;1.64855426212354
-7.766E-05;0.058718578168028;1.65023541322666
-7.765E-05;0.061050639725701;1.64989918300604
-7.764E-05;0.0597180331213164;1.65258902477104
-7.763E-05;0.0590517298191241;1.64922672256479
-7.762E-05;0.0603843364235087;1.64922672256479
-7.761E-05;0.0603843364235087;1.65124410388854
-7.76E-05;0.0590517298191241;1.65191656432979
-7.759E-05;0.061050639725701;1.65023541322666
-7.758E-05;0.058718578168028;1.64889049234416
-7.757E-05;0.0580522748658357;1.64956295278541
-7.756E-05;0.0597180331213164;1.65124410388854
-7.755E-05;0.0593848814702203;1.64855426212354
